16:48:6_8_22_2011	Channel 1	1.6960140	1.6960140	1.6960140	0	100.0000000	NO	0.0000000	-48.4779549	1	0	1265.4638690
16:48:11_8_22_2011	Channel 1	2.8160020	4.5120160	4.5120160	0	100.0000000	NO	30.2784348	-39.1819572	2	0	1270.8398850
16:48:13_8_22_2011	Channel 1	0.8000010	5.3120170	4.5120160	0	100.0000000	NO	33.3662720	-37.8776054	3	0	1272.9518150
16:48:17_8_22_2011	Channel 1	0.9920080	6.3040250	4.5120160	0	100.0000000	NO	34.9334755	-34.5459251	4	0	1276.3758880
16:48:22_8_22_2011	Channel 2	1.0560000	1.0560000	1.0560000	0	14.3477774	NO	0.0000000	-40.7809181	1	0	1281.1757800
16:48:22_8_22_2011	Channel 1	0.8000580	7.1040830	4.5120160	1	87.0589552	YES	34.1483192	-21.0835190	4	0	1281.9438880
16:48:23_8_22_2011	Channel 2	0.5440070	1.6000070	1.0560000	0	18.3822433	NO	25.7078915	-41.5455246	1	0	1282.2318500
16:48:25_8_22_2011	Channel 1	1.5359910	8.6400740	6.0480070	1	84.3750552	YES	33.5556297	-16.6241646	5	0	1284.3438910
16:48:27_8_22_2011	Channel 2	2.3680170	3.9680240	3.4240170	1	31.4720269	NO	26.1257591	-47.3976135	1	0	1286.1998550
16:48:27_8_22_2011	Channel 2	0.1279930	4.0960170	3.4240170	1	32.1607077	NO	25.4205856	-44.7440224	2	0	1286.4238570
16:48:32_8_22_2011	Channel 1	1.5039760	10.1440500	7.5519830	1	71.2359710	YES	32.3630524	-41.6794243	6	0	1291.4478780
16:48:34_8_22_2011	Channel 1	0.5440060	10.6880560	7.5519830	1	71.2359710	YES	31.6662598	-36.8069839	7	0	1293.2078880
16:48:35_8_22_2011	Channel 2	1.9839550	6.0799720	5.4079720	2	27.7056059	NO	25.2209454	-40.2108459	2	0	1294.7758480
16:48:41_8_22_2011	Channel 1	0.8000430	11.4880990	7.5519830	1	63.7406855	YES	30.9596195	-39.9350929	8	0	1300.7598900
16:48:45_8_22_2011	Channel 1	1.7599090	13.2480080	9.3118920	1	65.3919204	YES	30.5562897	-44.0844078	9	0	1305.0158890
16:48:50_8_22_2011	Channel 1	1.0879990	14.3360070	10.3998910	1	68.5431587	YES	30.1995773	-40.9063797	10	0	1309.1758890
16:48:51_8_22_2011	Channel 1	0.2879900	14.6239970	10.3998910	1	70.2195423	YES	30.1689091	-29.2456608	11	0	1310.9038750
16:48:54_8_22_2011	Channel 2	1.3759850	7.4559570	6.7839570	2	29.3662148	NO	27.7819252	-36.5623627	3	0	1314.0078680
16:48:56_8_22_2011	Channel 1	0.5120020	15.1359990	10.3998910	1	66.2320085	YES	30.1427078	-41.2891693	12	0	1315.4798950
16:49:7_8_22_2011	Channel 1	1.2480980	16.3840970	11.6479890	1	68.7250834	YES	29.5565357	-24.5513287	13	0	1326.4558020
16:49:15_8_22_2011	Channel 1	0.3840990	16.7681960	11.6479890	1	69.2209796	YES	29.3142300	-36.3489456	14	0	1334.4878970
16:49:16_8_22_2011	Channel 1	0.7999990	17.5681950	11.6479890	1	70.2049564	YES	29.3556824	-44.4205475	15	0	1335.5438630
16:49:18_8_22_2011	Channel 1	0.5120420	18.0802370	11.6479890	1	70.8023952	YES	29.3431969	-33.1476860	16	0	1337.2078960
16:49:23_8_22_2011	Channel 1	1.6319910	19.7122280	13.2799800	1	72.5562933	YES	28.7027702	-50.5160789	17	0	1342.2318970
16:49:32_8_22_2011	Channel 2	1.3759960	8.8319530	8.1599530	2	30.9413432	NO	25.6981812	-39.7529716	4	0	1351.5758240
16:49:34_8_22_2011	Channel 1	0.4479960	20.1602240	13.2799800	1	69.5367719	YES	28.9344254	-52.7000656	18	0	1353.2079050
16:49:36_8_22_2011	Channel 1	0.5440040	20.7042280	13.2799800	1	69.5367719	YES	28.7156658	-43.5364265	19	0	1355.8318570
16:49:40_8_22_2011	Channel 1	1.1199000	21.8241280	14.3998800	1	70.0978505	YES	28.8408604	-49.4710655	20	0	1359.7038570
16:49:47_8_22_2011	Channel 1	2.4959420	24.3200700	16.8958220	1	71.1902086	YES	28.5416508	-54.8643379	21	0	1366.1999010
16:49:49_8_22_2011	Channel 2	0.7038930	9.5358460	8.1599530	3	26.6407664	NO	24.5791073	-40.5787277	4	0	1369.0478640
16:49:49_8_22_2011	Channel 1	1.2479920	25.5680620	18.1438140	1	71.8340334	YES	28.2862358	-56.2441940	22	0	1369.1118900
16:49:53_8_22_2011	Channel 2	0.1598710	9.6957170	8.1599530	3	27.1646279	NO	23.1720219	-12.9938669	5	0	1372.5997880
16:49:56_8_22_2011	Channel 2	0.7040040	10.3997210	8.1599530	3	27.4948326	NO	23.3156185	-43.9808998	6	0	1375.3518590
16:49:59_8_22_2011	Channel 1	1.3439080	26.9119700	19.4877220	1	71.0860105	YES	28.0862904	-50.9812164	23	0	1378.8398250
16:50:0_8_22_2011	Channel 3	0.4799100	0.4799100	0.0000000	1	0.0000000	NO	0.0000000	-45.4399490	0	0	1379.2558380
16:50:2_8_22_2011	Channel 1	0.8320590	27.7440290	19.4877220	1	71.2115107	YES	27.0823383	-54.7693253	24	0	1381.5918980
16:50:4_8_22_2011	Channel 1	0.6080160	28.3520450	19.4877220	1	71.8316933	YES	27.0451736	-54.3009186	25	0	1383.5759030
16:50:11_8_22_2011	Channel 1	0.3840240	28.7360690	19.4877220	1	72.5370724	YES	26.7825394	-26.6911087	26	0	1390.4879090
