17:24:24_8_22_2011	Channel 3	0.5120200	0.5120200	0.0000000	1	100.0000000	NO	0.0000000	-30.4649296	0	0	1042.5892650
17:24:25_8_22_2011	Channel 1	1.8560950	1.8560950	1.8560950	0	78.3785838	YES	0.0000000	-34.6843338	1	0	1043.3892460
17:24:26_8_22_2011	Channel 3	0.2560190	0.7680390	0.0000000	1	29.2682843	NO	24.4142704	-21.8271637	1	0	1044.4451660
17:24:28_8_22_2011	Channel 2	0.0640090	0.0640090	0.0000000	0	2.3811605	NO	0.0000000	-41.7715683	1	0	1046.7172750
17:24:31_8_22_2011	Channel 2	1.2478760	1.3118850	1.2478760	0	33.3302507	NO	37.0923386	-43.3093529	2	0	1049.4372180
17:24:34_8_22_2011	Channel 1	0.2240670	2.0801620	1.8560950	0	50.0028605	YES	34.3458710	-21.8362942	2	0	1052.8613420
17:24:36_8_22_2011	Channel 1	1.1520820	3.2322440	3.0081770	0	60.8460425	YES	31.5081139	-41.5811424	3	0	1054.6532650
17:24:36_8_22_2011	Channel 2	0.6079420	1.9198270	1.2478760	1	32.4289076	NO	38.4915619	-42.1414528	2	0	1054.8133170
17:24:40_8_22_2011	Channel 1	0.7680590	4.0003030	3.0081770	0	59.8116316	YES	31.3020496	-46.7550354	4	0	1059.1013250
17:24:41_8_22_2011	Channel 3	0.3518990	1.1199380	0.0000000	1	15.9080566	NO	26.2388573	-25.9932728	2	0	1059.5171800
17:24:47_8_22_2011	Channel 3	0.7680870	1.8880250	0.0000000	1	24.1801680	NO	21.0838795	-3.1335547	3	0	1065.5012810
17:24:49_8_22_2011	Channel 1	0.3198920	4.3201950	3.0081770	0	53.1516981	YES	29.8781452	-8.3979168	5	0	1067.7733360
17:24:52_8_22_2011	Channel 1	0.6400090	4.9602040	3.0081770	0	56.5713084	YES	29.2982578	-54.1165848	6	0	1071.3572760
17:24:54_8_22_2011	Channel 2	0.7038910	2.6237180	1.2478760	1	27.6998805	NO	39.6124535	-37.7395020	3	0	1072.6692980
17:24:57_8_22_2011	Channel 3	0.7999340	2.6879590	0.0000000	1	26.1681283	NO	21.3687019	-39.5151367	4	0	1076.3812030
