16:35:56_8_22_2011	Channel 2	1.9199870	1.9199870	1.9199870	0	-nan	NO	0.0000000	-43.8161201	1	0	536.0987320
16:36:1_8_22_2011	Channel 2	0.4800050	2.3999920	1.9199870	0	100.0000000	NO	28.4595890	-41.9119720	2	0	540.4187320
16:36:6_8_22_2011	Channel 1	0.7679920	0.7679920	0.0000000	0	0.0000000	NO	0.0000000	-22.9633522	1	0	545.8587790
16:36:7_8_22_2011	Channel 3	0.7040040	0.7040040	0.0000000	0	0.0000000	NO	0.0000000	-29.0057335	1	0	546.8187100
16:36:8_8_22_2011	Channel 2	0.7680070	3.1679990	1.9199870	0	61.9834566	YES	27.9935989	-37.8299484	3	0	547.9707350
16:36:12_8_22_2011	Channel 1	0.4799970	1.2479890	0.0000000	0	16.5515696	NO	19.3545418	-45.1688385	2	0	551.1707770
16:36:13_8_22_2011	Channel 2	0.9279970	4.0959960	1.9199870	0	61.8750771	YES	26.6593380	-39.1124725	4	0	552.3227380
16:36:16_8_22_2011	Channel 2	0.5759960	4.6719920	1.9199870	0	67.7249248	YES	24.0803890	-39.5514107	5	0	555.9707360
16:36:17_8_22_2011	Channel 3	0.6079970	1.3120010	0.0000000	1	10.6281038	NO	19.2574100	-26.7306786	1	0	556.2267120
16:36:18_8_22_2011	Channel 3	0.6400410	1.9520420	0.0000000	1	18.1416519	NO	17.1098537	-17.2551880	2	0	557.4786180
16:36:22_8_22_2011	Channel 1	3.0080280	4.2560170	3.0080280	0	39.1176199	NO	18.0367031	-19.4137745	3	0	561.4467830
16:36:24_8_22_2011	Channel 1	0.8320060	5.0880230	3.0080280	0	43.4426079	NO	20.9875927	-28.4928131	4	0	563.7827330
16:36:25_8_22_2011	Channel 2	1.0880070	5.7599990	3.0079940	1	44.9997672	NO	26.2739220	-32.3495064	5	0	564.5826890
16:36:29_8_22_2011	Channel 2	0.5760040	6.3360030	3.0079940	1	47.3682027	YES	25.7210217	-28.5589943	6	0	568.4867040
16:36:30_8_22_2011	Channel 2	1.0559900	7.3919930	4.0639840	1	51.2192578	YES	24.7624588	-36.6334534	7	1	570.0867610
16:36:31_8_22_2011	Channel 1	0.6719950	5.7600180	3.0080280	1	38.1355786	NO	22.9464703	-52.3610725	4	0	570.1831990
16:36:41_8_22_2011	Channel 3	0.5120130	2.4640550	0.0000000	2	12.9239615	NO	18.8474236	-29.2223110	2	0	580.5866740
16:36:48_8_22_2011	Channel 3	0.8960060	3.3600610	0.0000000	3	15.7789740	NO	18.2772064	-30.8421059	2	0	587.2426740
16:36:51_8_22_2011	Channel 3	1.1840080	4.5440690	1.1840080	4	20.3491179	NO	18.6452274	-48.8365860	2	0	590.4746990
16:36:53_8_22_2011	Channel 1	20.3199940	26.0800120	23.3280220	1	32.5496833	NO	22.4823608	-50.5160789	5	0	592.7147770
16:36:57_8_22_2011	Channel 2	0.4160040	7.8079970	4.0639840	1	19.4443882	NO	26.1788635	-41.1706390	8	3	596.2986800
16:37:4_8_22_2011	Channel 1	2.5281020	28.6081140	25.8561240	1	67.8600101	YES	13.9750147	-35.1764488	6	0	603.2427390
16:37:8_8_22_2011	Channel 1	1.5360210	30.1441350	27.3921450	1	70.9337171	YES	14.3208427	-53.0449028	7	0	608.0427850
16:37:13_8_22_2011	Channel 2	3.4879550	11.2959520	7.5519390	1	18.3734000	NO	26.4582634	-30.4677620	9	3	613.0987440
16:37:16_8_22_2011	Channel 2	0.3520370	11.6479890	7.5519390	2	24.5648784	NO	26.9127140	-38.3467674	9	3	615.3106550
