17:46:43_8_22_2011	Channel 1	12.1600030	12.1600030	12.1600030	0	100.0000000	NO	0.0000000	-45.5238762	0	0	2382.2855350
17:46:46_8_22_2011	Channel 1	1.2799750	13.4399780	13.4399780	0	100.0000000	NO	3.4591515	-45.5238762	1	0	2384.6535490
17:46:48_8_22_2011	Channel 1	0.7039880	14.1439660	13.4399780	0	100.0000000	NO	3.8816175	-47.2044907	2	0	2387.3735340
17:46:51_8_22_2011	Channel 3	1.2801120	1.2801120	1.2801120	0	8.2994394	NO	0.0000000	-1.3201295	1	0	2390.3814870
17:46:52_8_22_2011	Channel 2	0.7999960	0.7999960	0.0000000	1	4.9309193	NO	0.0000000	-16.5886898	0	0	2390.5095030
17:46:52_8_22_2011	Channel 1	0.0960310	14.2399970	13.4399780	0	87.2543222	YES	8.4807301	-39.0519447	3	0	2391.3415280
17:46:56_8_22_2011	Channel 2	0.9598850	1.7598810	0.0000000	1	10.1845024	NO	11.9631882	-28.9479847	1	0	2394.6694120
17:47:1_8_22_2011	Channel 2	0.7040060	2.4638870	0.0000000	2	13.7004423	NO	31.9456329	-22.7446613	1	0	2400.1414460
17:47:2_8_22_2011	Channel 3	2.7520240	4.0321360	4.0321360	0	19.4450816	NO	29.6088028	-19.5247173	2	0	2401.2614530
17:47:5_8_22_2011	Channel 2	0.8959100	3.3597970	0.0000000	2	15.5316562	NO	28.2341518	-6.1858711	2	0	2404.2695180
17:47:6_8_22_2011	Channel 3	0.7040100	4.7361460	4.0321360	1	21.2041490	NO	30.6378136	-45.1990929	2	0	2404.5894900
17:47:7_8_22_2011	Channel 3	0.9280050	5.6641510	4.0321360	1	24.3473366	NO	28.0923920	-35.0827179	3	0	2405.8693770
17:47:13_8_22_2011	Channel 1	0.8319950	15.0719920	13.4399780	1	62.5499233	YES	10.9584408	-34.2719498	3	3	2411.8855050
17:47:13_8_22_2011	Channel 2	1.2801050	4.6399020	1.2801050	3	18.2845751	NO	30.5810223	-18.2682610	2	0	2411.8854700
17:47:14_8_22_2011	Channel 3	3.1041870	8.7683380	7.1363230	1	30.7874529	NO	28.4408340	-19.5202847	4	0	2412.3974870
17:47:15_8_22_2011	Channel 3	0.7678950	9.5362330	7.1363230	1	32.6045938	NO	28.4811573	-28.8206902	5	0	2413.7734780
17:47:16_8_22_2011	Channel 2	1.7599870	6.3998890	3.0400920	4	20.6394010	NO	35.3221397	-41.1454201	2	0	2415.3734150
17:47:17_8_22_2011	Channel 3	0.9599780	10.4962110	7.1363230	1	32.8333984	NO	29.0353355	-35.6525841	5	0	2415.9174910
17:47:20_8_22_2011	Channel 2	0.7039180	7.1038070	3.0400920	4	21.7427915	NO	34.3724709	-11.4761724	3	0	2418.7015090
17:47:21_8_22_2011	Channel 3	1.3760620	11.8722730	8.5123850	2	34.8691491	NO	29.3809776	-26.7058487	5	0	2419.6294260
17:47:25_8_22_2011	Channel 3	0.5758620	12.4481350	8.5123850	2	35.9523993	NO	30.0035057	-32.9885864	6	0	2424.2694410
17:47:26_8_22_2011	Channel 2	0.6079700	7.7117770	3.0400920	4	21.8886183	NO	33.7532883	-11.9298172	4	0	2425.1375260
17:47:27_8_22_2011	Channel 1	1.0599770	16.1319690	14.4999550	1	44.4506280	NO	11.0586414	-57.1843147	3	4	2426.1975550
17:47:30_8_22_2011	Channel 3	0.5760530	13.0241880	8.5123850	2	35.3266012	NO	29.7602119	-25.6608315	7	0	2429.2374810
17:47:31_8_22_2011	Channel 2	0.7040730	8.4158500	3.0400920	4	22.3992559	NO	32.4880409	-1.9684792	5	0	2430.1375090
17:47:32_8_22_2011	Channel 3	0.5759980	13.6001860	8.5123850	3	35.6511068	NO	30.1273212	-41.7523422	7	0	2430.6174420
17:47:34_8_22_2011	Channel 1	0.7999810	16.9319500	14.4999550	1	43.4732363	NO	14.0344048	-39.2691040	4	4	2432.6695620
17:47:34_8_22_2011	Channel 2	0.5760320	8.9918820	3.0400920	4	22.7504248	NO	33.0862808	-28.7273331	6	0	2433.2455190
