17:13:24_8_22_2011	Channel 1	0.7359590	0.7359590	0.0000000	0	100.0000000	NO	0.0000000	-35.0699730	1	0	382.8351010
17:13:26_8_22_2011	Channel 2	0.8640190	0.8640190	0.0000000	0	0.0000000	NO	0.0000000	-31.7282085	1	0	384.7230530
17:13:27_8_22_2011	Channel 3	0.5438750	0.5438750	0.0000000	0	0.0000000	NO	0.0000000	-31.0437756	1	0	385.4589870
17:13:28_8_22_2011	Channel 3	0.1600370	0.7039120	0.0000000	0	25.3690435	NO	16.9920254	-32.0124321	2	0	386.7391140
17:13:30_8_22_2011	Channel 2	0.1600120	1.0240310	0.0000000	0	41.5613527	NO	17.7778511	-34.2072678	2	0	388.7231750
17:13:32_8_22_2011	Channel 2	0.4799970	1.5040280	0.0000000	0	51.0896603	YES	20.6375713	-38.8402786	3	0	390.9310550
17:13:36_8_22_2011	Channel 3	1.5681320	2.2720440	1.5681320	0	50.3552391	YES	16.5410671	-41.7497368	3	0	394.6750330
17:13:38_8_22_2011	Channel 2	1.1520380	2.6560660	1.1520380	0	46.8932494	YES	19.0971966	-17.3327312	4	0	396.4990200
17:13:39_8_22_2011	Channel 2	0.2880990	2.9441650	1.1520380	0	49.4637416	YES	27.5671024	-20.0726376	5	0	397.8111520
17:13:41_8_22_2011	Channel 3	1.8239830	4.0960270	3.3921150	0	52.6742215	YES	20.8760338	-37.5023041	4	0	399.9550820
17:13:45_8_22_2011	Channel 3	0.7040770	4.8001040	3.3921150	0	56.6034781	YES	19.3451118	-40.8283997	5	0	403.6990330
17:13:47_8_22_2011	Channel 2	0.6400080	3.5841730	1.1520380	0	39.2991256	NO	28.2865620	-33.9947395	6	0	406.0031090
17:13:48_8_22_2011	Channel 3	1.1838800	5.9839840	4.5759950	1	58.0737251	YES	19.0280952	-10.0240078	5	0	406.7071100
17:13:51_8_22_2011	Channel 2	0.1600820	3.7442550	1.1520380	0	35.7815764	NO	29.0542088	-39.5156326	7	0	410.0671460
17:13:53_8_22_2011	Channel 3	0.7040060	6.6879900	4.5759950	1	59.8842034	YES	18.4639645	-41.4892502	6	0	411.6991300
17:13:55_8_22_2011	Channel 2	0.3839930	4.1282480	1.1520380	0	33.5260262	NO	29.7758713	-41.8455658	8	0	414.3871390
17:14:2_8_22_2011	Channel 1	1.1520910	1.8880500	1.1520910	0	14.8615176	NO	17.6608181	-67.7968826	2	0	420.7550930
17:14:4_8_22_2011	Channel 2	0.5119880	4.6402360	1.1520380	0	35.1100113	NO	28.5723457	-36.3614235	9	0	422.8350630
