16:53:54_8_22_2011	Channel 1	1.2160010	1.2160010	1.2160010	0	100.0000000	NO	0.0000000	-43.5364265	1	0	1613.7199470
16:53:55_8_22_2011	Channel 2	1.0879980	1.0879980	1.0879980	1	47.2221559	YES	0.0000000	-40.9630127	0	0	1614.2319090
16:53:56_8_22_2011	Channel 1	1.0560060	2.2720070	2.2720070	0	67.6191553	YES	36.5066071	-69.1119080	2	0	1615.8318540
16:53:59_8_22_2011	Channel 2	1.3119540	2.3999520	2.3999520	1	51.3692864	YES	41.9376221	-42.8251762	1	0	1618.8078960
16:54:0_8_22_2011	Channel 1	1.5359910	3.8079980	3.8079980	1	61.3406680	YES	32.7407875	-63.9995041	2	0	1619.9919480
16:54:6_8_22_2011	Channel 1	2.0480000	5.8559980	5.8559980	1	70.9306379	YES	27.5925426	-39.7553139	3	0	1625.8479490
16:54:11_8_22_2011	Channel 1	1.7279880	7.5839860	7.5839860	1	75.9618700	YES	26.4138584	-71.1544952	4	0	1630.6479400
16:54:13_8_22_2011	Channel 3	0.7041260	0.7041260	0.0000000	0	6.5879658	NO	0.0000000	-27.6371918	1	0	1632.5678850
16:54:14_8_22_2011	Channel 3	0.0640050	0.7681310	0.0000000	0	7.1440297	NO	24.2634506	-16.1098175	1	0	1633.8477940
16:54:15_8_22_2011	Channel 2	1.8559210	4.2558730	4.2558730	2	33.7553647	NO	32.3015709	-9.4112272	1	0	1634.1359120
16:54:15_8_22_2011	Channel 1	1.1520010	8.7359870	8.7359870	2	63.4883191	YES	26.6911964	-32.5147209	4	1	1634.8399500
16:54:18_8_22_2011	Channel 1	0.7680040	9.5039910	8.7359870	2	65.4184628	YES	27.0737095	-67.4365082	5	1	1637.9119250
16:54:21_8_22_2011	Channel 2	0.8640000	5.1198730	4.2558730	2	33.2632190	NO	31.4866924	-39.5237656	2	0	1641.0799100
16:54:22_8_22_2011	Channel 3	1.0560020	1.8241330	1.0560020	1	11.0903048	NO	27.7689590	-12.7171555	1	0	1641.4317840
16:54:24_8_22_2011	Channel 2	1.2160140	6.3358870	5.4718870	2	35.8689032	NO	32.6332092	-37.1100235	3	0	1643.8958180
16:54:26_8_22_2011	Channel 2	0.6079590	6.9438460	5.4718870	2	38.0027222	NO	32.4143562	-43.9259529	4	0	1645.4959050
16:54:30_8_22_2011	Channel 2	0.6719870	7.6158330	5.4718870	2	40.2019124	NO	33.0715332	-42.8019791	5	0	1649.6559090
16:54:33_8_22_2011	Channel 1	0.5759910	10.0799820	8.7359870	2	51.6393896	YES	26.9978428	-69.7030869	6	2	1653.0479420
16:54:36_8_22_2011	Channel 2	0.0640150	7.6798480	5.4718870	2	39.0156418	NO	32.4351959	-11.5743504	6	0	1655.7358780
16:54:36_8_22_2011	Channel 1	0.1279820	10.2079640	8.7359870	3	51.4705936	YES	26.1992054	-39.2691040	6	2	1656.0239040
16:54:38_8_22_2011	Channel 2	1.4080000	9.0878480	6.8798870	2	38.9603766	NO	31.4489574	-47.7662659	7	0	1657.2718700
16:54:39_8_22_2011	Channel 2	1.3440100	10.4318580	8.2238970	2	43.0296954	NO	30.9950695	-45.8384819	8	0	1658.8719140
16:54:40_8_22_2011	Channel 3	0.8640310	2.6881640	1.0560020	2	8.1202664	NO	28.5555916	-38.2309799	1	0	1659.5118210
16:54:51_8_22_2011	Channel 1	0.8319720	11.0399360	8.7359870	3	45.6951788	YES	26.4205647	-59.8091583	7	2	1670.5519620
16:54:59_8_22_2011	Channel 3	0.7999830	3.4881470	1.0560020	2	13.9749810	NO	29.2200603	-42.5027122	2	1	1679.0638880
16:55:5_8_22_2011	Channel 1	2.3999620	13.4398980	11.1359490	3	49.1226084	YES	26.4621468	-28.6719570	8	2	1684.9199090
16:55:6_8_22_2011	Channel 2	0.8000150	11.2318730	8.2238970	2	39.8860288	NO	30.3161793	-33.8237457	9	0	1685.9119160
16:55:9_8_22_2011	Channel 1	0.0961370	13.5360350	11.1359490	3	47.9049004	YES	27.3637981	-22.8477459	9	2	1688.8238640
16:55:20_8_22_2011	Channel 1	0.1599960	13.6960310	11.1359490	3	48.1982208	YES	26.9460831	-42.4835510	10	2	1699.4799620
16:55:23_8_22_2011	Channel 1	0.6719950	14.3680260	11.1359490	3	48.1982208	YES	25.8078308	-52.8717384	11	2	1702.9359120
16:55:25_8_22_2011	Channel 1	0.5440060	14.9120320	11.1359490	3	49.3949508	YES	25.6869183	-50.4395981	12	2	1704.5679480
16:55:28_8_22_2011	Channel 2	1.9840920	13.2159650	10.2079890	2	37.9044725	NO	30.4637337	-35.3877525	10	0	1707.8638750
16:55:32_8_22_2011	Channel 2	0.8639970	14.0799620	10.2079890	2	43.3494485	NO	30.9309578	-40.2565918	11	0	1711.1599150
16:55:36_8_22_2011	Channel 1	0.5120070	15.4240390	11.1359490	3	46.7506359	YES	25.7469616	-69.7030869	13	2	1715.9919200
16:55:40_8_22_2011	Channel 1	0.5120970	15.9361360	11.1359490	3	47.5645280	YES	26.0759125	-65.5627975	14	2	1720.1199490
16:55:45_8_22_2011	Channel 1	0.6720120	16.6081480	11.1359490	3	48.5955732	YES	25.7727852	-62.5495949	15	3	1724.6959220
16:55:45_8_22_2011	Channel 2	0.8320340	14.9119960	10.2079890	3	42.5956126	NO	30.2710857	-42.0344391	11	0	1724.8879280
16:55:57_8_22_2011	Channel 1	0.5759950	17.1841430	11.1359490	3	48.2913806	YES	25.4717999	-64.3025436	16	3	1736.9518680
16:56:4_8_22_2011	Channel 3	0.4160950	3.9042420	1.0560020	2	9.8024926	NO	25.9105988	-47.1328583	3	2	1743.4798770
16:56:16_8_22_2011	Channel 1	0.8959040	18.0800470	11.1359490	3	47.7332254	YES	25.4718781	-64.9227448	17	3	1755.2239610
16:56:20_8_22_2011	Channel 2	0.9600050	15.8720010	10.2079890	3	40.4159823	NO	30.2280083	-38.0237122	12	0	1759.9599240
16:56:24_8_22_2011	Channel 1	1.9199400	19.9999870	13.0558890	3	50.2812534	YES	25.2438164	-59.3272095	18	3	1763.4479700
16:56:25_8_22_2011	Channel 1	0.9600070	20.9599940	13.0558890	3	51.4529459	YES	24.6134186	-22.0751591	19	3	1765.1119480
16:56:26_8_22_2011	Channel 2	0.8959540	16.7679550	10.2079890	4	40.2764174	NO	29.6007881	-32.4019661	12	0	1765.5919250
16:56:28_8_22_2011	Channel 1	0.6399720	21.5999660	13.0558890	3	51.0973758	YES	24.5096626	-70.7289505	20	3	1767.5119640
16:56:31_8_22_2011	Channel 1	0.4479210	22.0478870	13.0558890	3	51.6101209	YES	24.2016277	-55.8401413	21	3	1770.9999490
16:56:33_8_22_2011	Channel 1	0.9920740	23.0399610	13.0558890	3	52.7083586	YES	24.1378727	-61.7275620	22	3	1772.8558990
16:56:35_8_22_2011	Channel 2	1.2159970	17.9839520	11.4239860	4	40.0282451	NO	29.8048592	-32.8872528	13	0	1774.8399090
16:56:37_8_22_2011	Channel 2	1.3760250	19.3599770	12.8000110	4	41.8104305	NO	29.2243900	-39.0303001	14	0	1776.5359100
16:56:40_8_22_2011	Channel 3	0.3839800	4.2882220	1.0560020	3	9.1848169	NO	23.9828949	-39.7615013	3	2	1779.4799280
16:56:40_8_22_2011	Channel 2	1.3439070	20.7038840	14.1439180	4	43.1042953	NO	29.2216721	-37.9648056	15	0	1779.6718830
16:56:43_8_22_2011	Channel 3	0.7360980	5.0243200	1.0560020	3	10.3024586	NO	23.2981625	-40.0217209	4	2	1782.4879280
16:56:45_8_22_2011	Channel 3	0.3519280	5.3762480	1.0560020	3	10.9451096	NO	23.1029453	-43.8245811	5	2	1784.1519500
16:56:48_8_22_2011	Channel 2	1.5360610	22.2399450	15.6799790	4	43.9037377	NO	29.4499264	-37.6885262	16	0	1787.5119670
16:56:51_8_22_2011	Channel 2	0.2880750	22.5280200	15.6799790	4	44.2209460	NO	29.1856213	-31.1067295	17	0	1790.3918700
16:56:57_8_22_2011	Channel 1	0.5440980	23.5840590	13.0558890	3	45.8046714	YES	24.0670605	-18.4811668	23	3	1796.7598780
16:56:59_8_22_2011	Channel 2	1.9519440	24.4799640	17.6319230	4	45.8080836	YES	28.8210316	-42.0383644	18	0	1798.7439770
16:57:1_8_22_2011	Channel 1	0.4480190	24.0320780	13.0558890	3	44.5961043	NO	23.7764263	-72.0337601	24	3	1800.6319640
16:57:7_8_22_2011	Channel 1	1.3759520	25.4080300	14.4318410	3	45.9755333	YES	23.5597954	-65.2402115	25	3	1806.1679090
16:57:11_8_22_2011	Channel 2	1.2481220	25.7280860	18.8800450	4	45.5264728	YES	28.8395824	-43.5400162	19	0	1810.1998430
16:57:21_8_22_2011	Channel 1	1.4720410	26.8800710	15.9038820	3	46.3574145	YES	23.2366009	-63.5533905	26	3	1820.3759910
16:57:23_8_22_2011	Channel 3	0.9600740	6.3363220	1.0560020	3	10.7496446	NO	22.6134624	-24.8765926	6	3	1822.8079470
16:57:29_8_22_2011	Channel 2	0.1281210	25.8562070	18.8800450	4	43.7702200	NO	28.1173306	-5.7853298	20	0	1828.4078430
16:57:35_8_22_2011	Channel 1	0.9599990	27.8400700	15.9038820	3	46.3749204	YES	22.5881634	-59.6875763	27	3	1834.4558790
16:57:37_8_22_2011	Channel 1	0.4800070	28.3200770	15.9038820	3	46.8002931	YES	22.4741611	-60.9379845	28	3	1836.1840040
16:57:42_8_22_2011	Channel 2	2.3040270	28.1602340	21.1840720	4	44.8292636	NO	27.8984528	-30.0035400	21	0	1841.2079220
16:57:45_8_22_2011	Channel 1	1.7599780	30.0800550	17.6638600	3	46.5804175	YES	22.4058266	-65.5627975	29	3	1844.4079590
16:57:58_8_22_2011	Channel 3	0.5760080	6.9123300	1.0560020	3	10.6094430	NO	22.1863651	-37.7858162	7	4	1858.1038180
16:58:1_8_22_2011	Channel 3	0.6721190	7.5844490	1.0560020	3	11.5221864	NO	21.7332783	-35.6820374	8	4	1861.0159410
16:58:6_8_22_2011	Channel 2	2.1439740	30.3042080	23.3280460	4	44.5855264	NO	28.1291180	-43.3142052	22	0	1865.6239760
16:58:9_8_22_2011	Channel 1	1.6639650	31.7440200	19.3278250	3	45.5878208	YES	22.3940105	-47.7976151	30	3	1868.6639340
