17:8:8_8_22_2011	Channel 1	2.0479460	2.0479460	2.0479460	0	100.0000000	NO	0.0000000	-1.6524863	1	0	66.4811820
17:8:8_8_22_2011	Channel 1	0.7360600	2.7840060	2.0479460	0	100.0000000	NO	16.4546223	-59.5667305	2	0	67.3131650
17:8:10_8_22_2011	Channel 3	1.5360200	1.5360200	1.5360200	1	35.5558045	NO	0.0000000	-26.5372257	0	0	68.5929430
17:8:10_8_22_2011	Channel 2	0.4799730	0.4799730	0.0000000	0	9.9994396	NO	0.0000000	-33.0868378	1	0	69.3291280
17:8:12_8_22_2011	Channel 3	0.7358440	2.2718640	1.5360200	1	41.0391696	NO	24.6184864	-42.4814911	1	0	70.8010520
17:8:15_8_22_2011	Channel 1	1.1839090	3.9679150	3.2318550	0	59.0485333	YES	16.2409306	-53.0449028	3	0	73.7130630
17:8:15_8_22_2011	Channel 3	0.8639760	3.1358400	1.5360200	2	41.3495843	NO	26.8047104	-48.9070244	1	0	74.0649790
17:8:18_8_22_2011	Channel 3	2.0479960	5.1838360	3.5840160	2	53.8204375	YES	27.6536407	-38.0285225	2	0	76.7209870
17:8:21_8_22_2011	Channel 3	1.2160820	6.3999180	4.8000980	2	58.9973493	YES	27.3591366	-48.0515442	3	0	80.3050110
17:8:23_8_22_2011	Channel 1	0.4479990	4.4159140	3.2318550	0	39.0933979	NO	16.3681755	-28.9306927	4	0	81.8091730
17:8:26_8_22_2011	Channel 1	2.3999950	6.8159090	5.6318500	0	49.7664174	YES	16.9368382	-44.8199921	5	0	85.0731180
17:8:29_8_22_2011	Channel 1	0.9281720	7.7440810	5.6318500	0	52.9547034	YES	17.4053764	-25.4498768	6	0	87.5371180
17:8:29_8_22_2011	Channel 2	0.7680430	1.2480160	0.0000000	1	8.1082042	NO	25.5194683	-13.5183125	1	0	87.6971420
17:8:29_8_22_2011	Channel 2	0.0640720	1.3120880	0.0000000	2	8.4891344	NO	25.1814785	-22.2815037	1	0	87.8891540
17:8:30_8_22_2011	Channel 1	1.6321130	9.3761940	7.2639630	0	54.8694070	YES	18.7942619	-29.1138210	6	0	89.2651750
17:8:31_8_22_2011	Channel 3	1.5681260	7.9680440	6.3682240	3	42.7096096	NO	28.4024639	-45.0656471	3	0	90.2571030
17:8:33_8_22_2011	Channel 1	0.4799270	9.8561210	7.2639630	1	51.5049681	YES	19.9661484	-26.1173458	6	0	91.4731630
17:8:33_8_22_2011	Channel 3	1.4401360	9.4081800	7.8083600	3	45.7231830	YES	29.4348698	-14.6856613	4	0	92.3689950
17:8:39_8_22_2011	Channel 2	4.7999370	6.1120250	4.7999370	2	24.0855394	NO	24.9845181	-10.1032391	2	0	97.4891470
17:8:39_8_22_2011	Channel 3	2.6238630	12.0320430	10.4322230	4	42.9712921	NO	30.4813480	-43.9992714	4	0	97.8410240
17:8:40_8_22_2011	Channel 1	0.6399170	10.4960380	7.2639630	1	36.6480417	NO	20.0910549	-70.1071396	7	0	98.6091770
17:8:42_8_22_2011	Channel 3	0.7360360	12.7680790	10.4322230	4	43.4641111	NO	30.0137463	-46.0857315	5	0	100.6890190
17:8:46_8_22_2011	Channel 2	0.5440000	6.6560250	4.7999370	2	22.2459673	NO	33.9855614	-40.6440430	3	0	104.6251480
17:8:46_8_22_2011	Channel 3	0.6399680	13.4080470	10.4322230	5	43.8743414	NO	29.1049900	-39.1397629	5	0	104.7850950
17:8:49_8_22_2011	Channel 2	1.0240120	7.6800370	5.8239490	2	24.3161326	NO	33.0981979	-33.3882370	4	0	107.4410260
17:8:50_8_22_2011	Channel 3	0.8960100	14.3040570	10.4322230	5	44.0394054	NO	28.1052132	-40.8296165	6	0	108.9131070
17:8:51_8_22_2011	Channel 3	0.6081140	14.9121710	10.4322230	6	45.0678800	YES	27.1894360	-4.9409523	6	0	110.2570710
17:8:52_8_22_2011	Channel 2	1.2159680	8.8960050	7.0399170	2	25.9326886	NO	33.2797203	-43.3255768	5	0	110.5770380
17:8:53_8_22_2011	Channel 3	0.4799680	15.3921390	10.4322230	6	44.2503981	NO	26.7144947	-47.5892982	7	0	112.1770620
17:9:1_8_22_2011	Channel 3	1.1521430	16.5442820	11.5843660	6	46.0377682	YES	26.8421364	-44.4419479	8	0	120.0809500
17:9:9_8_22_2011	Channel 1	2.5919150	13.0879530	9.8558780	1	33.9697661	NO	20.3156147	-69.5040741	8	0	128.2090500
17:9:15_8_22_2011	Channel 2	0.8961240	9.7921290	7.0399170	2	24.8377602	NO	34.1604958	-31.3353806	6	0	133.8410200
17:9:18_8_22_2011	Channel 2	0.7039390	10.4960680	7.0399170	2	26.1562718	NO	32.3104172	-41.5740623	7	0	136.9450400
17:9:20_8_22_2011	Channel 2	1.2479300	11.7439980	8.2878470	2	28.3834394	NO	31.5388069	-38.7750282	8	0	138.9930930
17:9:23_8_22_2011	Channel 3	1.5359670	18.0802490	13.1203330	6	42.1331207	NO	26.5754910	-42.1784592	9	0	141.5531130
17:9:23_8_22_2011	Channel 1	0.2560570	13.3440100	9.8558780	1	30.9116256	NO	20.4613380	-60.0545616	9	0	142.0971910
17:9:26_8_22_2011	Channel 1	0.7359720	14.0799820	9.8558780	1	32.0697626	NO	20.7026825	-57.7263527	10	0	144.9451950
